year,month,location_period_id,sm
2012,11,14667,76.0
2012,11,14669,80.0
2012,11,14671,82.75
2012,11,14675,81.5
2012,11,14676,82.5
2012,11,14682,77.666664
2012,11,14684,77.0
2012,11,14685,79.0
2012,11,14695,85.28
2012,11,14726,37.724136
2012,11,14752,52.375
2012,11,14899,77.85714
2012,11,14946,74.141174
2012,11,14967,70.521736
2012,11,14969,64.01961
2012,11,14982,53.61905
2012,11,14983,72.933334
2012,11,14985,74.888885
2012,11,14989,83.666664
2012,11,15058,77.84
2012,11,15121,29.045454
2012,11,15150,77.92857
2012,11,15154,17.457144
2012,11,15169,11.0
2012,11,15175,18.727272
2012,11,15179,12.067416
2012,11,15182,19.0
2012,11,15183,36.46154
2012,11,15195,30.047619
2012,11,15196,18.941177
2012,11,15197,18.181818
2012,11,15200,4.6666665
2012,11,15218,8.5
2012,11,15226,36.166668
2012,11,15232,12.0
2012,11,15331,21.5
2012,11,15334,25.846153
2012,11,15335,12.826087
2012,11,15337,38.566666
2012,11,15345,26.208334
2012,11,15347,12.72093
2012,11,15349,23.0
2012,11,15356,41.0
2012,11,15366,19.581081
2012,11,15378,19.030304
2012,11,15413,19.310345
2012,11,15426,20.064516
2012,11,15506,12.244417
2012,11,15510,22.25
2012,11,15511,21.794872
2012,11,15543,21.64
2012,11,16613,2.9191918
2012,11,16615,52.7
2012,11,16616,5.3076925
2012,11,16618,1.8802084
2012,11,16619,3.2519083
2012,11,16620,8.113636
2012,11,16622,15.925502
2012,11,16623,6.9174314
2012,11,16624,5.604878
2012,11,16625,6.522388
2012,11,16627,16.241379
2012,11,16631,6.5408163
2012,11,16632,4.07772
2012,11,16634,2.8055556
2012,11,16635,29.64179
2012,11,16636,2.3857143
2012,11,16637,3.6333334
2012,11,16638,6.8850574
2012,11,16639,4.1190476
2012,11,16640,14.461538
2012,11,16643,6.23301
2012,11,16644,2.902062
2012,11,16646,1.94
2012,11,16648,12.95
2012,11,16649,18.22
2012,11,16650,4.0380955
2012,11,16651,11.076923
2012,11,16652,36.152542
2012,11,16653,3.5892856
2012,11,16654,1.7826087
2012,11,16655,5.84
2012,11,16656,4.9083333
2012,11,16659,60.5
2012,11,16662,29.432432
2012,11,16673,22.877193
2012,11,16674,9.964286
2012,11,16675,41.2243
2012,11,16677,46.516014
2012,11,16679,17.325
2012,11,16681,2.8032787
2012,11,16685,59.865383
2012,11,16686,10.384615
2012,11,16687,13.48
2012,11,16691,3.1891892
2012,11,16694,31.754492
2012,11,16697,29.770115
2012,12,92,31.903847
2012,12,1162,44.125
2012,12,1343,17.685715
2012,12,1355,13.071428
2012,12,1842,23.836065
2012,12,1919,59.028572
2012,12,2425,49.5
2012,12,2428,40.313725
2012,12,2520,12.916667
2012,12,2797,20.846153
2012,12,2832,52.615383
2012,12,3170,18.241379
2012,12,3223,32.688313
2012,12,3331,59.5
2012,12,3559,43.410255
2012,12,3704,31.541666
2012,12,3800,24.692308
2012,12,4463,31.5
2012,12,5445,20.941177
2012,12,5537,46.142857
2012,12,5624,17.47826
2012,12,5853,9.4652405
2012,12,6340,43.285713
2012,12,6401,32.8
2012,12,7188,11.461538
2012,12,7511,36.2
2012,12,8311,48.0
2012,12,8536,39.842106
2012,12,8667,24.22449
2012,12,9661,19.714285
2012,12,9969,13.5
2012,12,10064,31.109243
2012,12,10067,52.441177
2012,12,10288,22.333334
2012,12,10519,26.391304
2012,12,10529,28.216217
2012,12,10686,27.758621
2012,12,10860,22.25
2012,12,11099,55.42857
2012,12,11259,27.625
2012,12,11484,55.68182
2012,12,11511,61.25
2012,12,11521,10.303342
2012,12,11531,14.3
2012,12,11532,17.905455
2012,12,11536,4.0818715
2012,12,11565,46.0
2012,12,11626,30.866667
2012,12,11655,49.933334
2012,12,11718,60.108696
2012,12,11720,57.3125
2012,12,11785,59.444443
2012,12,12084,13.789474
2012,12,12091,13.5
2012,12,12092,4.5333333
2012,12,12093,15.5
2012,12,12096,26.0
2012,12,12099,8.913043
2012,12,12105,14.0
2012,12,12109,20.0
2012,12,12112,5.6666665
2012,12,12122,5.6666665
2012,12,12124,6.714286
2012,12,12125,11.4
2012,12,12130,9.5
2012,12,12140,13.454545
2012,12,12142,20.277779
2012,12,12154,19.0625
2012,12,12155,21.333334
2012,12,12165,25.0
2012,12,12229,11.0
2012,12,12230,25.971428
2012,12,12235,9.25
2012,12,12236,6.0
2012,12,12242,7.5
2012,12,12281,9.25
2012,12,12283,11.75
2012,12,12284,10.941176
2012,12,12285,16.454546
2012,12,12286,13.540541
2012,12,12287,10.041667
2012,12,12293,11.791667
2012,12,12294,6.611111
2012,12,12297,14.633333
2012,12,12298,14.785714
2012,12,12299,7.216216
2012,12,12307,25.333334
2012,12,12314,13.238095
2012,12,12317,14.857142
2012,12,12318,30.0
2012,12,12323,12.387755
2012,12,12324,25.833334
2012,12,12325,14.6
2012,12,12334,29.75
2012,12,12425,11.125
2012,12,12426,12.578947
2012,12,12458,7.0
2012,12,12459,7.0
2012,12,12460,17.0
2012,12,12462,8.0
2012,12,12463,1.625
2012,12,12464,1.5
2012,12,12466,5.4444447
2012,12,12467,0.8333333
2012,12,12470,15.5
2012,12,12501,10.0
2012,12,12512,13.0
2012,12,12532,18.25
2012,12,12535,15.0
2012,12,12562,19.17647
2012,12,12563,34.285713
2012,12,12570,23.218182
2012,12,12629,14.0
2012,12,12636,15.5
2012,12,12690,22.4
2012,12,12692,22.8
2012,12,12707,11.058824
2012,12,12711,9.0
2012,12,12720,12.538462
2012,12,12726,16.333334
2012,12,12727,11.266666
2012,12,12728,12.5
2012,12,12731,17.166666
2012,12,12732,6.352941
2012,12,12734,3.4615386
2012,12,12737,12.8
2012,12,12738,5.590909
2012,12,12745,72.0
2012,12,12746,73.5
2012,12,12752,71.083336
2012,12,12753,78.20513
2012,12,12757,80.0
2012,12,12765,83.2
2012,12,12766,67.0
2012,12,12768,47.857143
2012,12,12769,68.0
2012,12,12774,75.6
2012,12,12850,20.0
2012,12,12851,18.071428
2012,12,12902,9.5
2012,12,12910,3.6666667
2012,12,12912,16.5
2012,12,12915,3.0
2012,12,12928,13.466666
2012,12,12932,32.0
2012,12,12933,32.142857
2012,12,12937,27.125
2012,12,12942,45.394367
2012,12,13004,13.0
2012,12,13012,29.380953
2012,12,13017,50.0
2012,12,13035,38.0
2012,12,13054,24.571428
2012,12,13055,4.0
2012,12,13057,26.25
2012,12,13058,21.666666
2012,12,13059,14.714286
2012,12,13060,5.0
2012,12,13061,17.125
2012,12,13063,13.2
2012,12,13064,4.0
2012,12,13066,40.555557
2012,12,13072,22.4
2012,12,13073,3.6666667
2012,12,13074,3.0
2012,12,13075,33.57143
2012,12,13079,1.3333334
2012,12,13080,7.25
2012,12,13081,29.666666
2012,12,13082,26.875
2012,12,13083,48.05263
2012,12,13109,8.5
2012,12,13110,22.0
2012,12,13111,16.0
2012,12,13112,5.25
2012,12,13113,6.3333335
2012,12,13114,5.4375
2012,12,13115,3.7142856
2012,12,13117,10.888889
2012,12,13119,10.615385
2012,12,13120,3.6969697
2012,12,13122,10.0
2012,12,13162,43.25
2012,12,13167,35.5
2012,12,13169,45.0
2012,12,13183,23.153847
2012,12,13184,13.75
2012,12,13187,6.0
2012,12,13191,5.0
2012,12,13220,35.675674
2012,12,13227,6.825397
2012,12,13233,13.851851
2012,12,13234,17.375
2012,12,13235,21.52174
2012,12,13240,22.0
2012,12,13267,22.631578
2012,12,13268,18.4
2012,12,13269,40.263157
2012,12,13273,12.142858
2012,12,13274,16.37037
2012,12,13278,32.0
2012,12,13279,35.0
2012,12,13280,31.0
2012,12,13286,14.061539
2012,12,13292,12.836257
2012,12,13293,7.5532994
2012,12,13325,3.813187
2012,12,13352,3.0370371
2012,12,13404,29.066668
2012,12,13407,39.6
2012,12,13408,38.019608
2012,12,13467,17.25
2012,12,13469,14.0
2012,12,13472,14.0625
2012,12,13496,38.74286
2012,12,13505,42.727272
2012,12,13506,22.071428
2012,12,13508,16.644629
2012,12,13514,64.75
2012,12,13522,40.142857
2012,12,14091,32.595745
2012,12,14143,71.5
2012,12,14154,43.2
2012,12,14155,40.905407
2012,12,14157,32.81818
2012,12,14182,28.333334
2012,12,14252,69.0
2012,12,14254,37.642857
2012,12,14355,77.35185
2012,12,14357,75.97059
2012,12,14361,72.882355
2012,12,14364,86.40426
2012,12,14371,84.46875
2012,12,14375,85.333336
2012,12,14376,83.7
2012,12,14380,70.333336
2012,12,14383,79.03125
2012,12,14385,75.55769
2012,12,14387,92.0
2012,12,14389,86.97959
2012,12,14390,76.666664
2012,12,14391,87.61702
2012,12,14393,71.5
2012,12,14397,86.76667
2012,12,14400,81.44
2012,12,14401,76.793106
2012,12,14403,85.833336
2012,12,14406,84.844444
2012,12,14445,61.0
2012,12,14455,72.13513
2012,12,14456,74.42857
2012,12,14458,83.0
2012,12,14460,67.5
2012,12,14466,75.0
2012,12,14472,71.64286
2012,12,14487,69.0
2012,12,14489,71.0
2012,12,14517,85.652176
2012,12,14518,87.59091
2012,12,14537,66.55556
2012,12,14548,79.6
2012,12,14588,56.4
2012,12,14591,83.0
2012,12,14593,56.0
2012,12,14594,71.0
2012,12,14597,44.0
2012,12,14598,65.4
2012,12,14599,66.0
2012,12,14600,58.0
2012,12,14612,45.4
2012,12,14626,70.25
2012,12,14635,45.0
2012,12,14665,77.0
2012,12,14667,68.0
2012,12,14669,78.0
2012,12,14671,82.5
2012,12,14675,87.0
2012,12,14676,84.0
2012,12,14682,81.0
2012,12,14684,87.0
2012,12,14685,82.0
2012,12,14695,86.74
2012,12,14726,42.344826
2012,12,14752,62.125
2012,12,14899,56.272728
2012,12,14946,73.74117
2012,12,14967,86.652176
2012,12,14969,84.411766
2012,12,14982,78.61905
2012,12,14983,79.066666
2012,12,14985,43.75
2012,12,14989,82.666664
2012,12,15058,48.423077
2012,12,15121,41.886364
2012,12,15150,84.92857
2012,12,15154,12.142858
2012,12,15169,7.0
2012,12,15175,14.545455
2012,12,15179,7.955056
2012,12,15182,10.0
2012,12,15183,17.153847
2012,12,15195,17.666666
2012,12,15196,7.970588
2012,12,15197,7.0
2012,12,15200,1.0
2012,12,15218,2.5
2012,12,15226,12.166667
2012,12,15232,14.333333
2012,12,15331,16.25
2012,12,15334,28.115385
2012,12,15335,10.695652
2012,12,15337,29.733334
2012,12,15345,18.5
2012,12,15347,6.3023257
2012,12,15349,17.301588
2012,12,15356,32.5
2012,12,15366,18.85135
2012,12,15378,38.030304
2012,12,15413,20.310345
2012,12,15426,12.5161295
2012,12,15506,11.795285
2012,12,15510,16.0
2012,12,15511,17.23077
2012,12,15543,27.2
2012,12,16613,4.1415095
2012,12,16615,39.615383
2012,12,16616,2.9864254
2012,12,16618,1.5539216
2012,12,16619,2.3333333
2012,12,16620,6.1501975
2012,12,16622,5.7267604
2012,12,16623,5.0
2012,12,16624,2.875
2012,12,16625,2.5036764
2012,12,16627,5.362069
2012,12,16631,6.7171717
2012,12,16632,3.5751295
2012,12,16634,1.5479453
2012,12,16635,13.791045
2012,12,16636,1.8023256
2012,12,16637,2.3859649
2012,12,16638,5.3522725
2012,12,16639,3.4285715
2012,12,16640,5.948718
2012,12,16643,2.1698112
2012,12,16644,2.954774
2012,12,16646,4.6307693
2012,12,16648,5.625
2012,12,16649,9.17
2012,12,16650,6.152381
2012,12,16651,5.6373625
2012,12,16652,17.16949
2012,12,16653,1.8214285
2012,12,16654,3.3043478
2012,12,16655,3.0533333
2012,12,16656,3.6115704
2012,12,16659,33.375
2012,12,16662,16.277779
2012,12,16673,10.701755
2012,12,16674,8.607142
2012,12,16675,15.112149
2012,12,16677,17.131672
2012,12,16679,4.7375
2012,12,16681,3.6885245
2012,12,16685,23.584906
2012,12,16686,8.35
2012,12,16687,7.887097
2012,12,16691,2.7837837
2012,12,16694,7.9880238
2012,12,16697,12.264368
2013,1,92,13.326923
2013,1,1162,13.4375
2013,1,1343,18.914286
2013,1,1355,6.392857
2013,1,1842,3.852459
2013,1,1919,27.6
2013,1,2425,30.555555
2013,1,2428,14.09804
2013,1,2520,6.7083335
2013,1,2797,28.03125
2013,1,2832,46.576923
2013,1,3170,12.586206
2013,1,3223,9.363636
2013,1,3331,25.0
2013,1,3559,14.076923
2013,1,3704,18.333334
2013,1,3800,18.593407
2013,1,4463,27.0
2013,1,5445,12.058824
2013,1,5537,17.428572
2013,1,5624,11.26087
2013,1,5853,10.512
2013,1,6340,9.560976
2013,1,6401,10.733334
2013,1,7188,6.076923
2013,1,7511,26.073685
2013,1,8311,29.0
2013,1,8536,15.947369
2013,1,8667,25.76
2013,1,9661,5.285714
2013,1,9969,14.5
2013,1,10064,10.453781
2013,1,10067,17.17647
2013,1,10288,18.857143
2013,1,10519,21.217392
2013,1,10529,17.756756
2013,1,10686,7.827586
2013,1,10860,27.5
2013,1,11099,22.571428
2013,1,11259,15.875
2013,1,11484,32.31818
2013,1,11511,35.86111
2013,1,11521,4.322581
2013,1,11531,4.8
2013,1,11532,4.5345454
2013,1,11536,2.7894738
2013,1,11565,40.0
2013,1,11626,23.6
2013,1,11655,35.07143
2013,1,11718,29.434782
2013,1,11720,23.0625
2013,1,11785,32.666668
2013,1,12084,13.0
2013,1,12091,13.0
2013,1,12092,3.1333334
2013,1,12093,13.5
2013,1,12096,24.0
2013,1,12099,6.3913045
2013,1,12105,11.0
2013,1,12109,17.0
2013,1,12112,3.8333333
2013,1,12122,5.3333335
2013,1,12124,9.571428
2013,1,12125,9.4
2013,1,12130,7.0
2013,1,12140,14.090909
2013,1,12142,16.38889
2013,1,12154,10.875
2013,1,12155,10.25
2013,1,12165,4.5
2013,1,12229,5.25
2013,1,12230,19.685715
2013,1,12235,4.75
2013,1,12236,2.0
2013,1,12242,2.75
2013,1,12281,5.5
2013,1,12283,12.0
2013,1,12284,11.823529
2013,1,12285,15.545455
2013,1,12286,10.351352
2013,1,12287,7.7083335
2013,1,12293,9.583333
2013,1,12294,4.388889
2013,1,12297,12.016666
2013,1,12298,15.428572
2013,1,12299,4.108108
2013,1,12307,13.166667
2013,1,12314,9.0
2013,1,12317,9.0
2013,1,12318,26.0
2013,1,12323,7.6734695
2013,1,12324,21.166666
2013,1,12325,8.0
2013,1,12334,25.5
2013,1,12425,7.1875
2013,1,12426,10.631579
2013,1,12458,7.2
2013,1,12459,6.0
2013,1,12460,16.0
2013,1,12462,7.0
2013,1,12463,0.375
2013,1,12464,1.8333334
2013,1,12466,3.6666667
2013,1,12467,2.6666667
2013,1,12470,13.5
2013,1,12501,8.333333
2013,1,12512,8.4
2013,1,12532,13.0
2013,1,12535,7.0
2013,1,12562,7.117647
2013,1,12563,24.0
2013,1,12570,12.981818
2013,1,12629,7.0
2013,1,12636,4.5
2013,1,12690,17.0
2013,1,12692,18.2
2013,1,12707,9.294118
2013,1,12711,8.0
2013,1,12720,10.0
2013,1,12726,16.0
2013,1,12727,8.933333
2013,1,12728,10.25
2013,1,12731,12.5
2013,1,12732,3.4705882
2013,1,12734,1.2307693
2013,1,12737,9.466666
2013,1,12738,3.8636363
2013,1,12745,84.0
2013,1,12746,81.5
2013,1,12752,75.166664
2013,1,12753,85.128204
2013,1,12757,84.6
2013,1,12765,87.8
2013,1,12766,84.0
2013,1,12768,63.5
2013,1,12769,82.0
2013,1,12774,85.0625
2013,1,12850,17.0
2013,1,12851,13.785714
2013,1,12902,5.625
2013,1,12910,4.0
2013,1,12912,12.5
2013,1,12915,4.6
2013,1,12928,5.133333
2013,1,12932,32.666668
2013,1,12933,31.571428
2013,1,12937,28.75
2013,1,12942,46.95714
2013,1,13004,5.8
2013,1,13012,9.428572
2013,1,13035,7.3333335
2013,1,13054,19.571428
2013,1,13055,2.0
2013,1,13057,19.75
2013,1,13058,15.166667
2013,1,13059,12.571428
2013,1,13060,2.8333333
2013,1,13061,15.125
2013,1,13063,10.8
2013,1,13064,3.0
2013,1,13066,29.9
2013,1,13072,19.6
2013,1,13073,1.5
2013,1,13074,2.4
2013,1,13075,29.5
2013,1,13079,2.3333333
2013,1,13080,6.75
2013,1,13081,20.0
2013,1,13082,19.875
2013,1,13083,44.263157
2013,1,13109,3.5
2013,1,13110,15.25
2013,1,13111,9.0
2013,1,13112,1.25
2013,1,13113,3.5
2013,1,13114,4.6875
2013,1,13115,1.8571428
2013,1,13117,6.4444447
2013,1,13119,13.846154
2013,1,13120,4.8080807
2013,1,13122,6.1875
2013,1,13162,11.666667
2013,1,13167,7.0
2013,1,13169,11.0
2013,1,13183,7.4615383
2013,1,13184,4.75
2013,1,13187,6.0
2013,1,13191,5.0
2013,1,13220,28.243244
2013,1,13227,5.714286
2013,1,13233,14.740741
2013,1,13234,15.775
2013,1,13235,20.52174
2013,1,13240,22.0
2013,1,13267,17.68421
2013,1,13268,13.7
2013,1,13269,29.052631
2013,1,13273,8.5
2013,1,13274,13.407408
2013,1,13278,26.0
2013,1,13279,26.0
2013,1,13280,25.0
2013,1,13286,15.507692
2013,1,13292,8.444445
2013,1,13293,4.035533
2013,1,13325,4.4725275
2013,1,13352,2.0370371
2013,1,13404,55.6
2013,1,13407,61.92
2013,1,13408,54.47059
2013,1,13467,11.15
2013,1,13469,7.125
2013,1,13472,8.958333
2013,1,13496,58.887325
2013,1,13505,58.409092
2013,1,13506,31.666666
2013,1,13508,18.025423
2013,1,13514,39.88889
2013,1,13522,46.11607
2013,1,14091,47.11702
2013,1,14143,71.0
2013,1,14154,53.4
2013,1,14155,39.87838
2013,1,14157,35.285713
2013,1,14182,29.222221
2013,1,14246,67.5
2013,1,14252,76.4
2013,1,14254,22.666666
2013,1,14355,73.72222
2013,1,14357,76.55882
2013,1,14361,75.23529
2013,1,14364,75.914894
2013,1,14371,84.0
2013,1,14375,82.0
2013,1,14376,82.35
2013,1,14380,73.0
2013,1,14383,69.75
2013,1,14385,67.94231
2013,1,14387,74.0
2013,1,14389,81.28571
2013,1,14390,74.0
2013,1,14391,84.82979
2013,1,14393,74.85714
2013,1,14397,78.71111
2013,1,14400,77.0
2013,1,14401,78.206894
2013,1,14403,72.125
2013,1,14406,79.26667
2013,1,14445,71.333336
2013,1,14455,55.864864
2013,1,14456,56.0
2013,1,14458,57.0
2013,1,14460,56.5
2013,1,14466,52.0
2013,1,14472,59.076923
2013,1,14487,54.0
2013,1,14489,67.0
2013,1,14517,79.565216
2013,1,14518,80.77273
2013,1,14537,58.51852
2013,1,14548,81.5
2013,1,14588,34.6
2013,1,14591,52.5
2013,1,14593,31.0
2013,1,14594,55.0
2013,1,14597,32.5
2013,1,14598,34.0
2013,1,14599,34.0
2013,1,14612,30.4
2013,1,14626,62.3
2013,1,14635,29.0
2013,1,14665,91.0
2013,1,14669,71.0
2013,1,14671,74.75
2013,1,14675,82.5
2013,1,14676,72.0
2013,1,14682,70.0
2013,1,14684,80.0
2013,1,14685,68.5
2013,1,14695,79.84
2013,1,14726,23.655172
2013,1,14752,53.5
2013,1,14899,25.3
2013,1,14946,72.1647
2013,1,14967,84.695656
2013,1,14969,82.31373
2013,1,14982,79.666664
2013,1,14983,74.13333
2013,1,14985,17.86111
2013,1,14989,70.833336
2013,1,15058,16.392857
2013,1,15121,42.68182
2013,1,15150,75.07143
2013,1,15154,10.285714
2013,1,15169,7.0
2013,1,15175,12.636364
2013,1,15179,7.1685395
2013,1,15182,14.0
2013,1,15183,8.923077
2013,1,15195,14.714286
2013,1,15196,6.617647
2013,1,15197,7.6363635
2013,1,15200,0.6666667
2013,1,15218,1.0
2013,1,15226,8.666667
2013,1,15232,15.666667
2013,1,15331,14.0
2013,1,15334,29.423077
2013,1,15335,10.173913
2013,1,15337,27.833334
2013,1,15345,18.375
2013,1,15347,5.3023257
2013,1,15349,15.111111
2013,1,15356,14.75
2013,1,15366,18.45946
2013,1,15378,40.696968
2013,1,15413,21.51724
2013,1,15426,11.096774
2013,1,15506,11.03598
2013,1,15510,15.25
2013,1,15511,15.897436
2013,1,15543,28.64
2013,1,16613,5.037736
2013,1,16615,29.084616
2013,1,16616,3.9411764
2013,1,16618,1.9264706
2013,1,16619,3.3765433
2013,1,16620,4.7865615
2013,1,16622,5.0140843
2013,1,16623,6.858407
2013,1,16624,4.763889
2013,1,16625,3.2132354
2013,1,16627,1.9224138
2013,1,16631,6.9489794
2013,1,16632,3.3505154
2013,1,16634,2.6438355
2013,1,16635,3.4328358
2013,1,16636,2.4418604
2013,1,16637,5.0689654
2013,1,16638,5.568182
2013,1,16639,5.0238094
2013,1,16640,0.81578946
2013,1,16643,4.188679
2013,1,16644,3.281407
2013,1,16646,6.8923078
2013,1,16648,1.975
2013,1,16649,8.01
2013,1,16650,5.0571427
2013,1,16651,3.7252748
2013,1,16652,7.7966104
2013,1,16653,1.9821428
2013,1,16654,6.0869565
2013,1,16655,6.0933332
2013,1,16656,4.3884296
2013,1,16659,19.5
2013,1,16662,14.864865
2013,1,16673,10.4561405
2013,1,16674,10.464286
2013,1,16675,10.476636
2013,1,16677,16.459074
2013,1,16679,3.375
2013,1,16681,4.1311474
2013,1,16685,14.433962
2013,1,16686,8.925
2013,1,16687,6.752
2013,1,16691,3.7567568
2013,1,16694,7.281437
2013,1,16697,3.8045976
2013,2,92,5.5961537
2013,2,1162,18.625
2013,2,1343,20.257143
2013,2,1355,10.321428
2013,2,1842,5.4262295
2013,2,1919,12.742857
2013,2,2425,24.055555
2013,2,2428,5.0392156
2013,2,2520,4.4166665
2013,2,2797,27.65625
2013,2,2832,36.307693
2013,2,3170,9.551724
2013,2,3223,2.7662337
2013,2,3331,5.5
2013,2,3559,5.1282053
2013,2,3704,14.0
2013,2,3800,16.681318
2013,2,4463,23.0
2013,2,5445,14.529411
2013,2,5537,7.142857
2013,2,5624,8.304348
2013,2,5853,9.296395
2013,2,6340,2.8536584
2013,2,6401,5.0
2013,2,7188,6.4615383
2013,2,7511,21.705263
2013,2,8311,27.5
2013,2,8536,5.4736843
2013,2,8667,20.38
2013,2,9661,2.5714285
2013,2,9969,15.5
2013,2,10064,15.058824
2013,2,10067,4.2941175
2013,2,10288,14.809524
2013,2,10519,17.369566
2013,2,10529,13.054054
2013,2,10686,2.0344827
2013,2,10860,25.428572
2013,2,11099,6.428571
2013,2,11259,14.375
2013,2,11484,17.636364
2013,2,11511,23.38889
2013,2,11521,3.4937966
2013,2,11531,4.2
2013,2,11532,2.4
2013,2,11536,3.5380118
2013,2,11565,31.875
2013,2,11626,20.2
2013,2,11655,25.6
2013,2,11718,13.76087
2013,2,11720,9.6875
2013,2,11785,21.666666
2013,2,12084,11.473684
2013,2,12091,12.5
2013,2,12092,3.5333333
2013,2,12093,13.0
2013,2,12096,24.0
2013,2,12099,6.0434785
2013,2,12105,11.0
2013,2,12109,16.0
2013,2,12112,3.1666667
2013,2,12122,4.0
2013,2,12124,8.571428
2013,2,12125,7.6
2013,2,12130,5.5
2013,2,12140,19.90909
2013,2,12142,16.88889
2013,2,12154,9.375
2013,2,12155,9.666667
2013,2,12165,11.0
2013,2,12229,4.5
2013,2,12230,19.057142
2013,2,12235,3.5
2013,2,12236,2.0
2013,2,12242,2.5
2013,2,12281,7.75
2013,2,12283,11.25
2013,2,12284,11.058824
2013,2,12285,14.181818
2013,2,12286,9.459459
2013,2,12287,7.9166665
2013,2,12293,8.625
2013,2,12294,5.4444447
2013,2,12297,12.45
2013,2,12298,14.357142
2013,2,12299,4.783784
2013,2,12307,12.0
2013,2,12314,6.1904764
2013,2,12317,6.428571
2013,2,12318,23.0
2013,2,12323,5.714286
2013,2,12324,15.583333
2013,2,12325,5.2
2013,2,12334,21.75
2013,2,12425,5.4375
2013,2,12426,9.105263
2013,2,12458,5.4
2013,2,12459,6.0
2013,2,12460,13.0
2013,2,12462,7.0
2013,2,12463,0.625
2013,2,12464,1.8333334
2013,2,12466,3.3333333
2013,2,12467,3.3333333
2013,2,12470,12.0
2013,2,12501,6.3333335
2013,2,12512,8.0
2013,2,12532,17.25
2013,2,12535,15.0
2013,2,12562,8.3529415
2013,2,12563,22.0
2013,2,12570,11.618182
2013,2,12629,16.0
2013,2,12636,11.5
2013,2,12690,13.6
2013,2,12692,16.0
2013,2,12707,8.0
2013,2,12711,6.5
2013,2,12720,8.153846
2013,2,12726,15.0
2013,2,12727,8.066667
2013,2,12728,7.25
2013,2,12731,9.166667
2013,2,12732,2.5294118
2013,2,12734,1.3076923
2013,2,12737,7.6
2013,2,12738,3.0
2013,2,12745,74.28571
2013,2,12746,78.5
2013,2,12752,63.083332
2013,2,12753,74.64103
2013,2,12757,83.25
2013,2,12765,78.53333
2013,2,12766,69.0
2013,2,12768,66.71429
2013,2,12769,78.0
2013,2,12774,76.1875
2013,2,12850,14.0
2013,2,12851,13.857142
2013,2,12902,5.5
2013,2,12910,4.3333335
2013,2,12912,13.0
2013,2,12915,3.6
2013,2,12928,7.2
2013,2,12932,24.333334
2013,2,12933,22.714285
2013,2,12937,22.125
2013,2,12942,29.859156
2013,2,13004,5.6
2013,2,13012,7.8235292
2013,2,13015,5.0
2013,2,13035,6.5
2013,2,13054,14.142858
2013,2,13055,1.6
2013,2,13057,13.25
2013,2,13058,11.0
2013,2,13059,11.142858
2013,2,13060,2.6666667
2013,2,13061,14.375
2013,2,13063,8.6
2013,2,13064,1.75
2013,2,13066,16.3
2013,2,13072,17.2
2013,2,13073,1.8333334
2013,2,13074,1.4
2013,2,13075,23.107143
2013,2,13079,1.3333334
2013,2,13080,5.0
2013,2,13081,13.833333
2013,2,13082,15.25
2013,2,13083,36.263157
2013,2,13089,10.0
2013,2,13109,3.5
2013,2,13110,14.0
2013,2,13111,8.0
2013,2,13112,3.0
2013,2,13113,3.4166667
2013,2,13114,4.5625
2013,2,13115,2.2857144
2013,2,13117,5.888889
2013,2,13119,15.538462
2013,2,13120,6.5353537
2013,2,13122,5.5625
2013,2,13162,10.0
2013,2,13167,7.0
2013,2,13169,9.0
2013,2,13183,10.769231
2013,2,13184,9.0
2013,2,13187,17.0
2013,2,13191,16.5
2013,2,13220,21.297297
2013,2,13227,6.15873
2013,2,13233,14.135802
2013,2,13234,14.25
2013,2,13235,16.608696
2013,2,13240,21.0
2013,2,13267,13.947369
2013,2,13268,11.1
2013,2,13269,18.526316
2013,2,13273,7.6666665
2013,2,13274,13.703704
2013,2,13278,22.0
2013,2,13279,19.0
2013,2,13280,22.0
2013,2,13286,16.2
2013,2,13292,7.0643277
2013,2,13293,3.9796953
2013,2,13325,5.989011
2013,2,13352,3.4814816
2013,2,13404,50.733334
2013,2,13407,55.6
2013,2,13408,42.901962
2013,2,13467,7.475
2013,2,13469,5.0
2013,2,13472,6.5
2013,2,13496,39.492958
2013,2,13505,52.84
2013,2,13506,29.261906
2013,2,13508,14.53719
2013,2,13514,26.875
2013,2,13522,41.169643
2013,2,14091,38.787235
2013,2,14143,70.0
2013,2,14154,43.8
2013,2,14155,34.027027
2013,2,14157,22.584415
2013,2,14182,10.444445
2013,2,14246,57.333332
2013,2,14252,67.666664
2013,2,14254,13.230769
2013,2,14355,69.92593
2013,2,14357,64.8
2013,2,14361,63.736843
2013,2,14364,65.875
2013,2,14371,75.46875
2013,2,14375,68.333336
2013,2,14376,73.7
2013,2,14380,70.666664
2013,2,14383,60.375
2013,2,14385,59.21154
2013,2,14387,68.0
2013,2,14389,74.83673
2013,2,14390,62.666668
2013,2,14391,79.12766
2013,2,14393,65.14286
2013,2,14397,75.388885
2013,2,14400,74.5
2013,2,14401,72.82758
2013,2,14403,67.416664
2013,2,14406,72.08889
2013,2,14445,61.333332
2013,2,14455,50.243244
2013,2,14456,54.809525
2013,2,14458,43.0
2013,2,14460,55.0
2013,2,14466,51.0
2013,2,14472,45.076923
2013,2,14487,42.0
2013,2,14489,56.0
2013,2,14517,69.73913
2013,2,14518,70.40909
2013,2,14537,54.909092
2013,2,14548,79.0
2013,2,14588,25.0
